,influencer_username,platform,text
224,adamcollard,influencers,"Suffer with tight hips  Save this   try it later   noccouk 

Hip Mobility Routine 
A1. Shinbox Hip Openers
A2. Worlds best stretch 
A3. Frog stretch  feet have to be open 
A4. Hip Cars 

2-3 rounds. 10 minutes ish. 

Train hard. Recover harder. 

Let me know if you like this content"
225,adamcollard,influencers,"Work Capacity Wednesday Intervals  sculpt   

Part 1 of 2 this was after some Deadlifts last week

4 Sets
300m Ski 
15 Barbell Thrusters 
15 Box Jump Overs 

Reps decrease each round to 12-9-6

Rest 1 30 after each round 

Save this and give it a shot  scale weight to suit you. Make each one a sprint then recover in the rest. 

One of my favourite gym king sets at the moment from the latest collection 

 GymKing 
 Sculpt"
226,adamcollard,influencers,Hardio Tuesday
227,adamcollard,influencers,"Saturday send  sculpt    Second lower body of the week  save it for later or tag your gym buddy 

A  Squat format 
Every 3 00 x 5 sets 
8-6-4-4-2 Front Squats 
12 Strict Knee Tucks between sets 

3x20 
DB Reverse Lunges off plate 
Rest 2 00 between sets 

C  Workout of the day 

For time complete 
50-40-30-20-10
C2 Bike Calories 

Between each set complete 
10 BB Deadlifts  100/70kg or 20 DB Deadlifts 22/15kg  if in busy gym 
16 Goblet Box Step Ups"
228,adamcollard,influencers,"Finish Strong Fridays  sculpt    gymking  save this one for later 

3 00 Work // 2 00 Rest x 5 Sets  25 00 total 
15 Cal Ski
12 DB Hang Clean and Jerks 
9 Burpees over DB 

This is my jam. A great one to finish off any session but I’d ideally pair this with a more upper bias session. Enjoy 

Comment if you like this…"
229,adamcollard,influencers,"“Success is a decision  not a gift.”

Thursday motivation that I got from a reading from  benbergeron 

The pipeline is looking pretty exciting right about now. 

 Sculpt"
230,adamcollard,influencers,"This was way more brutal than expected. Upper body Lit Up 

Every Minute on the Minute x 10 Minutes 
- 6 Strict Pull Ups  5 Hang Power Cleans  5 Push Press 60kg

Oh yeah  all same minute. Managed 7 then had to break the pull ups and just AMRAP it. 

 Sculpt"
231,adamcollard,influencers,"Watch this space ...  

We just gettin’ started  

Reflect  Adjust  Progress  

 adamcollard 

-  oj film and media 
-  pumaperformance  noccouk  hyroxuk  hyroxworld 

 hyrox  hyroxworld  hyroxlondon  hyroxfamily  hyroxtraining  hyroxcoach  hyroxuk  hyroxworkout  hyroxmastertrainer  hyroxmastercoach"
232,adamcollard,influencers,"This is my first car giveaway and I would love to give you the chance to drive in style this summer  

WIN AN AUDI A3 CONVERTIBLE FOR THIS SUMMER

Follow the rules below to win 

Follow  playsocialuk   everyone they’re following

Click the link in their bio  SO quick   easy  

Tag a friend on comments 

That’s it and you’re in with a chance to win this Audi Convertible  Good luck guys

T’s   C’s

1st Prize - Audi A3 car
2nd Prize - GL Hair voucher
3rd Prize - Glaze Hair
4th to 10th Prize - Glo Lamps

Audi comes with 2 years Audi warranty start date 21st February 2022. Also comes with 2 year break down cover.

To enter you must follow all 75 accounts on day of entry that play social are following  note these accounts may alternate but do not affect your entry eligibility  along with correct details on competition form in

This giveaway is sponsored by Play Social. For full entry please fill the form on www.playsocial.co.uk/audi

If contestant winner is under the age of 18 must have an insurable adult with full license to receive the 5 day drive away insurance. Winners announced on  playsocialuk  plus will receive an email. Cash alternative option available for winners. Play Social will NOT send messages for personal details  please report and block these pages. Play Social will email winners who have entered from hq playsocial.co.uk This give away is not affiliated with Audi or Metaverse. AD"
233,adamcollard,influencers,Vit D   Active Recovery   Good Vibes  noccouk 
234,adamcollard,influencers,"Paros  training in the sun  eating and drinking good and all the good vibes  wanna come   activeescapesgreece 

Only 1 month away and there are still a couple of spots left to come get involved. 

Most days will involve 
• 1 AM training session with me 
• Good Food
•Activities around the villa  beach  hike
•More good food 
•PM training session with me 
•Post PM Session Yoga Flow with  josiebaxterpt 
•Dinner and good vibes either in villa or at a local Greek restaurant 

And much more  it’s sick.
Boat party and Party night  not every night but once during the week. 

It’s not all fitness but it’s good to get a good balance. All fitness sessions are suitable for all levels too. 

Check out their page for more info. 

 ActiveEscapes"
235,adamcollard,influencers,"First ever Hyrox boxed off  shoutout to my partner for pushing me through it  jadeskillenhyroxcoach and not a bad first time run through even if we did do an extra lap by mistake  Enjoyed it and definitely not the last one I’ll be doing 

HYROX WORKOUT 

1k Run 
1k Ski
1K Run 
Sled Push 
1K Run 
Sled Pull 
1K Run 
80m Burpee Broad Jumps
1K Run 
1K Row
1K Run 
200m Farmers Walk 2x24kg 
1K Run 
100m Sandbag Lunges 20kg
1K Run 
100 Wall Balls 6kg 

1 04 Mixed Sex Doubles"
236,adamcollard,influencers,"Sick of Knee Pain in the gym  Save this or send it to someone that needs it  A combination of stretching surrounding muscles  strengthening yourself in bigger ranges of motion may be the key to reduced pain for life 

1. Couch Stretch 
2. Poliquin Step Downs 
3. ATG Split Squat 

I had months of knee pain that hurt even driving the car. These 3 movements have definitely helped and I sometimes would use these as a “warm up/prep” routine before doing a leg day with a lot of squats or lunges in. 

I had some big inspiration from  kneesovertoesguy  atginsta alongside my own training programme and I’ve learnt this for life 

Comment below if you like this content.

 Sculpt"
237,adamcollard,influencers,"On todays episode of  theliftlaughlifepodcast we discuss all things getting lean  How to do it  The basic fundamentals  and common mistakes we see that hold people back for years even though they’re trying in the gym.   creat iveflow with the cameo 

Give the episode a watch or listen on YouTube  Spotify or apple podcasts and let me know what you think 

 TheLiftLaughLifePodcast  Sculpt"
238,adamcollard,influencers," musclefooduk put me up to the challenge of seeing what I eat on a normal day of life  training and work  here it is   if you’re wanting to improve your nutrition but don’t know where to start then check out  mfgoalgettersuk for a full  easy to follow plan. Stress free 

Any Questions on my day then let me know below. I also did add in some extra fruit and a shake to top up my calories for the day. AD 

 MuscleFood  Sculpt  MFGoalGetters"
239,adamcollard,influencers,"Got lower back pain   tag someone that this could help out  Don’t just mask the problem  tackle it head on through movements that improve strength as well as mobility. 

Credit  I’ve learnt a lot from  kneesovertoesguy  marcusfilly    thestoicphysio over the past year and I’ve been trying to implement and put my spin on it for my own members and online clients. 

Try adding in 

3 sets of 8-10 Reps of light loaded Jefferson curls and you’ll feel delicious before any posterior chain or squatting work 

Let me know if this helps.

 Sculpt"
240,adamcollard,influencers,"Upper Tuesdays  sculpt    what you training today  

Strength  
A1  4 Sets of 3 Push Presses 
A2  5 Sets of 3 Push Jerks building  110kg shown here  

B  Back building Superset
3 Sets 
8-10 Bent Over Pendlay Rows 
Max Chin UPS 
Rest 2 00 

C  Upper body biased Conditioning  focus on strict form and good reps while moving quick on skip and run 

5 Rounds for time 
60 Double Unders 
10 Ring Dips 
12 Db Gorilla Rows 

Rest 2 00 

5 Rounds for time 
Run 200m 
12 Push Press 
6 Strict Pull UPS 

 Sculpt"
241,adamcollard,influencers,"Set the tone.  sculpt   

Chase down the week. 

 Sculpt"
242,adamcollard,influencers,"I feel like the blue brings out my eyes..  biceps   gymking  gymkingperformance 

AD"
243,adamcollard,influencers,after it
244,adamcollard,influencers,"Push  Pull   Breathe. This got tough  one to save and steal for later if you’ve got the space

A  4 Sets building in weight 

10/8/6/4 
Barbell Strict Shoulder Press
6-8 Pull Ups between each set 
2 00 rest 

Part B  Functional Chest   Back Grinder
Every 3 00 x 10 Sets 
10-12 DB Bench 30kg
10 Pendlay Rows 60kg
250m Ski 

C  Pump   Abs
3 Sets 
12-15 Barbell Curls 
30-40s HollowHold 
12 Leg Raises 

Simple   effective upper day. 

 Sculpt"
245,adamcollard,influencers,"Active if you haven’t already swipe through and check out some of the latest runners active range from  boohoomanactive  quality for those summer sessions 

AD"
246,adamcollard,influencers,"Find your people  Ep.5 is now live with  frankiefoster3  theliftlaughlifepodcast  You can listen on apple podcasts  Spotify or watch it on YouTube. New episodes every Friday 9am 

We chat all things life after love island  being an online coach  building a client base   transitioning to racing  it’s a good one. 

 Sculpt"
247,adamcollard,influencers,"Hardio   sculpt   

EMOM 30 
1- 16 Cal Assault Bike  no tick over 
2- 15 Burpees 
3- 60 Double Unders 

Pretty happy to hit these numbers  dropped 10 double Unders on round 6 due to trippy trippy tripville... 

 coach.bms  ferguson fitness  you’re up  Sculpt Online   Gym members watch out 

 Sculpt"
248,adamcollard,influencers,"Taste the Rainbow  Wednesdays  sculpt   

Deadlift Strength 

Warm up first with 2-3 lighter sets then 

Every 2 30 x 4 Sets 

5 Deadlifts 160-165kg 

Big old work capacity Wednesday at sculpt after this was done 

New 60-day challenge is live. 60 days to get in the best shape of your life and train with me every day  learn about nutrition and change your daily habits. Link in bio. 

 Sculpt"
249,adamcollard,influencers,"Kentucky Fried Life Hack  I bloody love fried chicken  sadly this doesn’t go well with trying to stay lean year round   musclefooduk have provided the goods with this “MFC Burger and chips kit” 

Now I’ll be real  it ain’t a KFC level but it’s damn good for real. Simple to cook and let’s face it  I’d probably not have a following if I ate fast food 4 times per week so this is a great alternative. 

Cals 546KCals per pack  I added 2 extra potato’s fare because gains 

Protein 46g
Carbs 67g
Fat 10g 

Now those macros and calories are banging  I’d recommend getting 2 packs though if you’re eating with someone as there may be a fight to the death for this fakeaway. 

Grab it on  mfgoalgettersuk 

Use the link in my bio to save or ADAM10 for New customers."
250,adamcollard,influencers,"Want bigger and better legs  Stop  sound on   save this  

Grab a set of DB’s that you can perform 8-10 good Bulgarian split squats per leg. 

2-3 Sets of 
8-10 DB Weighted Bulgarian Split Squats 
20  Max Reps body weight 
Rest 20s 
Switch legs and perform same on second leg

Rest 2-3 minutes and repeat for a total of 2-3 sets 

For me squatting heavy improves my strength but I don’t necessarily get the most muscular contraction out of them  so I tend to catch up after Squats with single leg movements like this. Try it out. 

Also  primalstrengthofficial DB rack looking 

 Sculpt"
